ID,Date,Time,Hour,Longitude,Latitude,Crime
14451,1/6/2016,14:07,14,72.8442,19.0712,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14452,1/6/2016,14:21,14,72.9019,19.1299,"Assault(Simple),Threats,LarcencyMV,ChainSnatching"
14453,1/6/2016,14:45,14,72.88755919,19.01578722,Threats
14454,1/6/2016,15:40,15,72.8487,19.1641,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14455,1/6/2016,16:37,16,72.83135749,19.15778253,Harrassment
14456,1/6/2016,18:21,18,72.8657,19.1694,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14457,1/6/2016,18:25,18,72.8428,19.202,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
14458,1/6/2016,19:10,19,72.9105,19.0479,"Assault(Simple),Robbery,Housebreak"
14459,1/6/2016,20:25,20,72.8513,19.1778,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
14460,1/7/2016,8:49,8,72.8122,19.2289,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
14461,1/7/2016,12:25,12,72.8518,19.1781,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
14462,1/7/2016,12:08,12,72.9094,19.0488,"Assault(Simple),Robbery,Housebreak"
14463,1/7/2016,13:25,13,72.8368442,19.15897031,LarcencyMV
14464,1/7/2016,15:40,15,72.9084,19.0477,"Assault(Simple),Robbery,Housebreak"
14465,1/7/2016,15:43,15,72.8736,19.0963,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
14466,1/7/2016,14:07,14,72.834,19.0865,"Assault(Simple),Harrassment,Threats"
14467,1/7/2016,16:47,16,72.90331925,18.9715659,Threats
14468,1/7/2016,16:18,16,72.8386,19.0083,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14469,1/7/2016,17:06,17,72.84986264,18.98161504,Harrassment
14470,1/7/2016,17:59,17,72.8661,19.1698,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14471,1/7/2016,18:39,18,72.8435,19.1913,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14472,1/7/2016,18:50,18,72.8424,19.241,"Assault(Simple),Harrassment,LarcencyMV,Threats,ChainSnatching"
14473,1/7/2016,22:21,22,72.8613,19.2413,"Assault(Simple),Harrassment,LarcencyMV,Threats,ChainSnatching,Robbery"
14474,1/7/2016,22:50,22,72.9228,19.0659,"LarcencyMV,HitnRun,MissingPerson"
14475,1/7/2016,23:01,23,72.8508,19.1784,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
14476,1/8/2016,1:24,1,72.8416,19.1055,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14477,1/8/2016,9:09,9,72.8486,19.0203,"MissingPerson,Sex Offender Violation"
14478,1/8/2016,9:21,9,72.9222,19.0656,"LarcencyMV,HitnRun,MissingPerson"
14479,1/8/2016,10:53,10,72.8426,19.2398,"Assault(Simple),Harrassment,LarcencyMV,Threats,ChainSnatching"
14480,1/8/2016,9:30,9,72.8885,19.2861,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14481,1/8/2016,12:39,12,72.8493,19.178,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
14482,1/8/2016,15:06,15,72.80646556,18.94950224,ChainSnatching
14483,1/8/2016,15:59,15,72.9265,19.2918,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14484,1/8/2016,17:46,17,72.8331,19.1886,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14485,1/8/2016,18:47,18,72.9114,19.1097,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14486,1/8/2016,19:40,19,72.8318,19.1367,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
14487,1/8/2016,20:31,20,72.822,19.2095,"Assault(Simple),Harrassment,Threats"
14488,1/8/2016,20:08,20,72.8473,19.1942,"Assault(Simple),Harrassment,Threats"
14489,1/8/2016,21:22,21,72.8126,19.2279,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
14490,1/9/2016,2:25,2,72.9049,19.0916,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
14491,1/9/2016,2:53,2,72.81796661,19.19832942,ChainSnatching
14492,1/9/2016,3:29,3,72.9234,19.1385,"LarcencyMV,HitnRun,MissingPerson"
14493,1/9/2016,6:07,6,72.8232,19.2084,"Assault(Simple),Harrassment,Threats"
14494,1/9/2016,7:29,7,72.90511942,19.15362102,Harrassment
14495,1/9/2016,11:32,11,72.83061605,19.01714591,Sex Offender Violation
14496,1/9/2016,11:39,11,72.8358,19.0144,"Assault(Simple),Harrassment,Threats"
14497,1/9/2016,12:38,12,72.8616,19.0243,"Assault(Simple),Harrassment,Threats"
14498,1/9/2016,14:25,14,72.9074,19.0905,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
14499,1/9/2016,16:27,16,72.8431,19.1795,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14500,1/9/2016,18:32,18,72.8437,19.1023,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
14501,1/9/2016,18:56,18,72.8494,19.1642,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14502,1/9/2016,19:53,19,72.8715,19.0971,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
14503,1/9/2016,21:08,21,72.85446995,18.96309763,Harrassment
14504,1/9/2016,21:24,21,72.8117,19.2281,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
14505,1/10/2016,8:37,8,72.9166,19.2761,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14506,1/10/2016,9:48,9,72.8333,19.1388,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
14507,1/10/2016,10:58,10,72.904,19.1311,"Assault(Simple),Threats,LarcencyMV,ChainSnatching"
14508,1/10/2016,11:17,11,72.8427,19.1796,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14509,1/10/2016,11:58,11,72.81329377,19.00008972,PocketPicking
14510,1/9/2016,13:53,13,72.9229,19.0654,"LarcencyMV,HitnRun,MissingPerson"
14511,1/10/2016,13:33,13,72.8445,19.1903,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14512,1/10/2016,14:36,14,72.9261,19.2918,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14513,1/10/2016,14:18,14,72.8497,19.0204,"MissingPerson,Sex Offender Violation"
14514,1/10/2016,16:10,16,72.8205,18.9717,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14515,1/10/2016,21:57,21,72.9073,19.0915,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
14516,1/11/2016,1:16,1,72.844,19.0721,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14517,1/11/2016,2:44,2,72.89073879,19.21545396,HitnRun
14518,1/11/2016,2:37,2,72.8486,19.1674,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14519,1/11/2016,8:32,8,72.907,19.091,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
14520,1/11/2016,8:33,8,72.839,19.2337,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14521,1/11/2016,9:43,9,72.82944697,19.21171972,Assault(Aggravated)
14522,1/11/2016,9:58,9,72.9074,19.09,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
14523,1/11/2016,9:45,9,72.8478,19.1647,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14524,1/11/2016,9:58,9,72.83604758,19.06176885,Assault(Simple)
14525,1/11/2016,10:30,10,72.8513,19.1778,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
14526,1/11/2016,11:01,11,72.9059,19.0924,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
14527,1/11/2016,10:50,10,72.832,19.1379,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
14528,1/11/2016,11:15,11,72.8382,19.2327,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14529,1/11/2016,12:22,12,72.848,19.1929,"Assault(Simple),Harrassment,Threats"
14530,1/11/2016,9:43,9,72.8648,19.1689,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14531,1/11/2016,14:21,14,72.8652,19.1706,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14532,1/11/2016,15:05,15,72.81173501,19.16259346,Robbery
14533,1/11/2016,15:17,15,72.8662,19.169,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14534,1/11/2016,14:10,14,72.849,19.1643,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14535,1/11/2016,17:38,17,72.8325,19.1379,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
14536,1/11/2016,21:31,21,72.81215229,19.1726426,Assault(Simple)
14537,1/11/2016,21:43,21,72.9085,19.0912,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
14538,1/11/2016,22:15,22,72.861,19.0246,"Assault(Simple),Harrassment,Threats"
14539,1/11/2016,22:11,22,72.82,19.2083,"Assault(Simple),Harrassment,Threats"
14540,1/12/2016,0:41,0,72.8058,18.9575,"MissingPerson,Sex Offender Violation"
14541,1/12/2016,1:00,1,72.83494403,18.96124332,Assault(Aggravated)
14542,1/12/2016,1:02,1,72.8395,19.2321,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14543,1/12/2016,1:35,1,72.9062,19.091,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
14544,1/12/2016,2:43,2,72.8608,19.2423,"Assault(Simple),Harrassment,LarcencyMV,Threats,ChainSnatching,Robbery"
14545,1/12/2016,8:27,8,72.9169,19.2781,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14546,1/6/2016,13:22,13,72.90854387,19.06565691,Assault(Aggravated)
14547,1/12/2016,10:05,10,72.8441,19.2009,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
14548,1/12/2016,11:35,11,72.9225,19.1404,"LarcencyMV,HitnRun,MissingPerson"
14549,1/12/2016,12:01,12,72.9032,19.1317,"Assault(Simple),Threats,LarcencyMV,ChainSnatching"
14550,1/12/2016,11:37,11,72.8394,19.2333,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14551,1/11/2016,9:54,9,72.8119,19.2283,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
14552,1/12/2016,12:42,12,72.91524448,19.17008759,Assault(Aggravated)
14553,1/12/2016,13:42,13,72.8614,19.1507,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14554,1/12/2016,13:55,13,72.8602,19.1509,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14555,1/12/2016,14:21,14,72.8418,19.1924,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14556,1/12/2016,15:35,15,72.9228,19.0657,"LarcencyMV,HitnRun,MissingPerson"
14557,1/12/2016,17:00,17,72.8704,19.098,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
14558,1/12/2016,18:11,18,72.9099,19.0494,"Assault(Simple),Robbery,Housebreak"
14559,1/12/2016,18:24,18,72.8492,19.1781,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
14560,1/12/2016,19:59,19,72.8176252,19.11293741,LarcencyMV
14561,1/12/2016,20:15,20,72.81832182,19.0006708,Harrassment
14562,1/12/2016,23:14,23,72.8717,19.0957,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
14563,1/13/2016,4:35,4,72.861,19.1151,"LarcencyMV,HitnRun,MissingPerson"
14564,1/13/2016,11:38,11,72.9306,19.2901,"Assault(Simple),Harrassment,Threats"
14565,1/13/2016,13:11,13,72.8201,19.2085,"Assault(Simple),Harrassment,Threats"
14566,1/13/2016,14:59,14,72.8423,19.1918,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14567,1/13/2016,20:22,20,72.81090735,19.10499893,HitnRun
14568,1/13/2016,22:47,22,72.9091,19.0485,"Assault(Simple),Robbery,Housebreak"
14569,1/14/2016,10:07,10,72.86812983,18.95018586,Threats
14570,1/14/2016,11:14,11,72.87023347,19.0107712,ChainSnatching
14571,1/14/2016,11:36,11,72.8534,19.2221,"Assault(Simple),Harrassment,Threats"
14572,1/14/2016,11:41,11,72.81136601,19.04956633,Assault(Simple)
14573,1/14/2016,11:59,11,72.90158116,18.98156377,Harrassment
14574,1/14/2016,12:33,12,72.8494,19.179,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
14575,1/14/2016,12:38,12,72.9225,19.0656,"LarcencyMV,HitnRun,MissingPerson"
14576,1/14/2016,14:05,14,72.87063005,19.02233283,PocketPicking
14577,1/14/2016,14:26,14,72.9284,19.2639,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14578,1/14/2016,14:56,14,72.8473,19.1943,"Assault(Simple),Harrassment,Threats"
14579,1/14/2016,14:00,14,72.8316,19.0873,"Assault(Simple),Harrassment,Threats"
14580,1/14/2016,14:31,14,72.848,19.1641,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14581,1/14/2016,16:55,16,72.86357079,18.94551164,LarcencyMV
14582,1/14/2016,17:01,17,72.9231,19.1394,"LarcencyMV,HitnRun,MissingPerson"
14583,1/14/2016,17:09,17,72.8645,19.1788,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14584,1/14/2016,17:15,17,72.9121,19.1092,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14585,1/14/2016,18:21,18,72.8426,19.2033,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
14586,1/14/2016,17:53,17,72.861,19.1492,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14587,1/14/2016,18:57,18,72.8445,19.021,"Assault(Simple),Harrassment,Threats"
14588,1/14/2016,20:46,20,72.8421,19.1781,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14589,1/14/2016,21:43,21,72.9018,19.1307,"Assault(Simple),Threats,LarcencyMV,ChainSnatching"
14590,1/15/2016,8:24,8,72.8376,19.2343,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14591,1/15/2016,9:32,9,72.8664,19.1689,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14592,1/15/2016,11:50,11,72.8488,19.1636,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14593,1/15/2016,13:42,13,72.866,19.1682,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14594,1/15/2016,14:20,14,72.8595,19.1507,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14595,1/15/2016,15:09,15,72.8458,19.0746,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14596,1/15/2016,16:55,16,72.8666,19.1691,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14597,1/15/2016,17:16,17,72.9307,19.2876,"Assault(Simple),Harrassment,Threats"
14598,1/15/2016,19:11,19,72.8431,19.1801,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14599,1/15/2016,18:46,18,72.8325,19.1384,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
14600,1/15/2016,21:01,21,72.9218,19.1412,"LarcencyMV,HitnRun,MissingPerson"
14601,1/15/2016,20:53,20,72.9235,19.0655,"LarcencyMV,HitnRun,MissingPerson"
14602,1/15/2016,21:23,21,72.8493,19.1781,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
14603,1/15/2016,22:19,22,72.8315,19.019,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14604,1/16/2016,1:20,1,72.83633726,19.13118137,Housebreak
14605,1/16/2016,2:16,2,72.842,19.1898,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14606,1/16/2016,2:19,2,72.8447,19.1014,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
14607,1/16/2016,3:51,3,72.8536,19.2607,"LarcencyMV,PocketPicking,Robbery"
14608,1/16/2016,5:23,5,72.854,19.2234,"Assault(Simple),Harrassment,Threats"
14609,1/16/2016,6:38,6,72.8299,19.1872,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14610,1/16/2016,10:33,10,72.8441,19.104,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14611,1/16/2016,10:40,10,72.8427,19.2401,"Assault(Simple),Harrassment,LarcencyMV,Threats,ChainSnatching"
14612,1/16/2016,11:16,11,72.9065,19.092,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
14613,1/16/2016,13:07,13,72.8084,18.9596,"MissingPerson,Sex Offender Violation"
14614,1/16/2016,16:21,16,72.85,19.1777,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
14615,1/16/2016,16:51,16,72.8461,19.0716,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14616,1/16/2016,17:10,17,72.8445,19.1017,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
14617,1/16/2016,23:05,23,72.89711524,19.00260201,Assault(Aggravated)
14618,1/17/2016,0:32,0,72.85898071,19.12161077,PocketPicking
14619,1/17/2016,0:44,0,72.90600916,19.20519974,Threats
14620,1/17/2016,2:53,2,72.8307,19.186,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14621,1/17/2016,8:57,8,72.81724931,19.12894253,Assault(Aggravated)
14622,1/17/2016,12:45,12,72.8409,19.2416,"Assault(Simple),Harrassment,LarcencyMV,Threats,ChainSnatching"
14623,1/17/2016,13:21,13,72.918,19.2776,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14624,1/17/2016,16:10,16,72.9121,19.1094,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14625,1/17/2016,16:01,16,72.8411,19.2406,"Assault(Simple),Harrassment,LarcencyMV,Threats,ChainSnatching"
14626,1/17/2016,16:09,16,72.8888,19.2866,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14627,1/17/2016,15:59,15,72.8438,19.1906,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14628,1/17/2016,17:02,17,72.8526,19.2237,"Assault(Simple),Harrassment,Threats"
14629,1/17/2016,15:51,15,72.81402487,19.20292673,Assault(Aggravated)
14630,1/17/2016,17:06,17,72.8644,19.1801,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14631,1/17/2016,17:26,17,72.8415,19.1789,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14632,1/17/2016,16:41,16,72.848,19.1952,"Assault(Simple),Harrassment,Threats"
14633,1/17/2016,17:53,17,72.8655,19.1765,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14634,1/17/2016,19:04,19,72.9118,19.1094,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14635,1/17/2016,19:16,19,72.8898,19.2882,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14636,1/17/2016,21:08,21,72.9233,19.1415,"LarcencyMV,HitnRun,MissingPerson"
14637,1/17/2016,20:21,20,72.8429,19.1051,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14638,1/17/2016,23:45,23,72.8311,19.1855,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14639,1/17/2016,23:34,23,72.8115,19.2274,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
14640,1/18/2016,1:13,1,72.8529,19.2226,"Assault(Simple),Harrassment,Threats"
14641,1/18/2016,3:20,3,72.80807605,19.05886349,Sex Offender Violation
14642,1/18/2016,7:00,7,72.8438,19.1794,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14643,1/18/2016,9:47,9,72.81710791,19.02988678,Assault(Aggravated)
14644,1/18/2016,10:24,10,72.84989367,18.98831446,Assault(Aggravated)
14645,1/18/2016,10:21,10,72.8434,19.1788,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14646,1/18/2016,11:18,11,72.8656,19.1781,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14647,1/18/2016,12:19,12,72.84530015,19.13834223,Harrassment
14648,1/18/2016,13:43,13,72.9249,19.291,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14649,1/18/2016,14:00,14,72.87059557,19.16546464,PocketPicking
14650,1/18/2016,16:29,16,72.90276058,19.15168126,MissingPerson
14651,1/18/2016,19:11,19,72.888,19.287,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14652,1/18/2016,20:18,20,72.8441,19.178,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14653,1/18/2016,23:10,23,72.8308,19.1868,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14654,1/18/2016,23:44,23,72.8619,19.1509,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14655,1/19/2016,3:06,3,72.8421,19.1052,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14656,1/19/2016,4:00,4,72.8431,19.1902,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14657,1/19/2016,5:23,5,72.846,19.0725,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14658,1/19/2016,7:34,7,72.8603,19.1149,"LarcencyMV,HitnRun,MissingPerson"
14659,1/19/2016,8:56,8,72.8465,19.02,"Assault(Simple),Harrassment,Threats"
14660,1/19/2016,9:53,9,72.8421,19.1905,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14661,1/19/2016,11:18,11,72.8649,19.1772,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14662,1/19/2016,11:53,11,72.88931452,19.05828242,Assault(Aggravated)
14663,1/19/2016,11:55,11,72.8438,19.1918,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14664,1/19/2016,12:00,12,72.8878,19.2878,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14665,1/19/2016,12:22,12,72.9045,19.1311,"Assault(Simple),Threats,LarcencyMV,ChainSnatching"
14666,1/19/2016,12:59,12,72.8411,19.2384,"Assault(Simple),Harrassment,LarcencyMV,Threats,ChainSnatching"
14667,1/19/2016,15:16,15,72.8462,19.1016,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
14668,1/19/2016,15:45,15,72.8504,19.1788,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
14669,1/19/2016,16:14,16,72.86386392,19.17389874,PocketPicking
14670,1/19/2016,15:58,15,72.82724677,18.97405255,Assault(Aggravated)
14671,1/19/2016,17:46,17,72.91,19.0486,"Assault(Simple),Robbery,Housebreak"
14672,1/19/2016,18:06,18,72.87943431,19.21341166,Assault(Simple)
14673,1/19/2016,19:30,19,72.9281,19.2616,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14674,1/19/2016,19:12,19,72.8503,19.1655,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14675,1/19/2016,19:41,19,72.89166991,19.01753899,Robbery
14676,1/19/2016,19:40,19,72.9072,19.0909,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
14677,1/19/2016,23:04,23,72.8448,19.1907,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14678,1/20/2016,8:01,8,72.8647,19.1773,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14679,1/20/2016,8:38,8,72.8394,19.2333,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
14680,1/20/2016,8:03,8,72.9055,19.091,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
14681,1/20/2016,9:02,9,72.8874,19.2872,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14682,1/18/2016,10:42,10,72.8226,19.2091,"Assault(Simple),Harrassment,Threats"
14683,1/20/2016,9:38,9,72.9183,19.2777,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14684,1/20/2016,10:16,10,72.9119,19.1097,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14685,1/20/2016,10:46,10,72.82195663,18.98050417,Assault(Aggravated)
14686,1/20/2016,9:50,9,72.8475,19.1955,"Assault(Simple),Harrassment,Threats"
14687,1/20/2016,11:46,11,72.9025,19.1313,"Assault(Simple),Threats,LarcencyMV,ChainSnatching"
14688,1/20/2016,11:49,11,72.8494,19.0215,"MissingPerson,Sex Offender Violation"
14689,1/20/2016,12:42,12,72.86970238,19.10178594,Assault(Aggravated)
14690,1/20/2016,13:23,13,72.8133,19.2276,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
14691,1/20/2016,13:24,13,72.8486,19.1643,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14692,1/20/2016,14:20,14,72.84178603,19.12105533,Harrassment
14693,1/20/2016,14:27,14,72.8666,19.1774,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14694,1/20/2016,17:19,17,72.8514,19.1791,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
14695,1/20/2016,17:54,17,72.9054,19.0919,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
14696,1/20/2016,17:51,17,72.9229,19.1404,"LarcencyMV,HitnRun,MissingPerson"
14697,1/20/2016,18:32,18,72.8507,19.2593,"LarcencyMV,PocketPicking,Robbery"
14698,1/20/2016,18:42,18,72.8069,18.9594,"MissingPerson,Sex Offender Violation"
14699,1/20/2016,19:37,19,72.9022,19.132,"Assault(Simple),Threats,LarcencyMV,ChainSnatching"
14700,1/20/2016,20:17,20,72.8446,19.1025,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
14701,1/20/2016,22:10,22,72.8333,19.1369,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
14702,1/20/2016,22:31,22,72.8463,19.0193,"Assault(Simple),Harrassment,Threats"
14703,1/20/2016,22:02,22,72.922,19.0645,"LarcencyMV,HitnRun,MissingPerson"
14704,1/21/2016,1:53,1,72.90691614,18.94152104,Housebreak
14705,1/21/2016,6:36,6,72.8468,19.1655,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14706,1/21/2016,7:33,7,72.9234,19.1391,"LarcencyMV,HitnRun,MissingPerson"
14707,1/21/2016,8:15,8,72.8505,19.1767,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
14708,1/21/2016,9:23,9,72.822,19.21,"Assault(Simple),Harrassment,Threats"
14709,1/21/2016,11:34,11,72.8433,19.1799,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14710,1/21/2016,12:19,12,72.9305,19.2627,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
14711,1/21/2016,12:40,12,72.9224,19.1419,"LarcencyMV,HitnRun,MissingPerson"
14712,1/21/2016,16:18,16,72.8412,19.104,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
14713,1/21/2016,16:08,16,72.834,19.1382,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
